"Season","date","Player","playerID","toTeam","toTeamID","toTeamabbr","toLeague","toOrg","toSport","fromTeam","fromTeamID","fromTeamabbr","fromLeague","fromOrg","fromSport","typeDesc","description","WAR","PlayerName","Age","AVG","position","ERA","lagWAR","lagAVG","lagERA","lagWinpcttoTeam","lagWinpctfromTeam"
2024,"2024-06-12","Cavan Biggio",624415,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded RHP Braydon Fisher to Toronto Blue Jays for 2B Cavan Biggio and cash.",0.1078,"Cavan Biggio",29,0.1968,"2B",NA,0.8989,0.2353,NA,0.617,0.549
2024,"2024-06-12",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded RHP Braydon Fisher to Toronto Blue Jays for 2B Cavan Biggio and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617,0.549
2024,"2024-06-12","Braydon Fisher",680755,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded RHP Braydon Fisher to Toronto Blue Jays for 2B Cavan Biggio and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.617
2024,"2024-06-13",NA,NA,"Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded LHP Jose Hernandez to Los Angeles Dodgers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469,0.617
2024,"2024-06-13","Jose E. Hernandez",669796,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded LHP Jose Hernandez to Los Angeles Dodgers for cash.",-0.1839,"Jose E. Hernandez",26,0,"P",3.375,0.0707,0,4.9737,0.617,0.469
2024,"2024-06-14","Logan Porter",682515,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals traded C Logan Porter to San Francisco Giants for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.346
2024,"2024-06-14","Casey Martin",676045,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded SS Casey Martin to Milwaukee Brewers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.568,0.556
2024,"2024-06-14",NA,NA,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Kansas City Royals traded C Logan Porter to San Francisco Giants for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,0.488
2024,"2024-06-18",NA,NA,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded C William Simoneit to Chicago Cubs for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.512
2024,"2024-06-18","William Simoneit",686766,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded C William Simoneit to Chicago Cubs for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.556
2024,"2024-06-19","Ali Sánchez",645305,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded C Ali Sánchez to Miami Marlins for cash.",-0.2146,"Ali Sánchez",27,0.1667,"C",NA,0.017,0.5,NA,0.519,0.512
2024,"2024-06-19",NA,NA,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Chicago Cubs traded C Ali Sánchez to Miami Marlins for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.519
2024,"2024-06-23","J.D. Davis",605204,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Athletics",133,"ATH","American League",NA,"Major League Baseball","Trade","Oakland Athletics traded 3B J.D. Davis and cash to New York Yankees for SS Jordan Groshans.",-0.4188,"J.D. Davis",31,0.2183,"3B",NA,2.1498,0.2479,NA,0.506,0.309
2024,"2024-06-23",NA,NA,"New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Athletics",133,"ATH","American League",NA,"Major League Baseball","Trade","Oakland Athletics traded 3B J.D. Davis and cash to New York Yankees for SS Jordan Groshans.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.309
2024,"2024-06-23","Jordan Groshans",677954,"Athletics",133,"ATH","American League",NA,"Major League Baseball","New York Yankees",147,"NYY","American League",NA,"Major League Baseball","Trade","Oakland Athletics traded 3B J.D. Davis and cash to New York Yankees for SS Jordan Groshans.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.309,0.506
2024,"2024-06-25","Dallas Keuchel",572971,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded LHP Dallas Keuchel to Milwaukee Brewers for cash.",-0.0722,"Dallas Keuchel",36,0,"P",5.4,0.1652,0,5.9735,0.568,0.543
2024,"2024-06-25",NA,NA,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Seattle Mariners traded LHP Dallas Keuchel to Milwaukee Brewers for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,0.568
2024,"2024-06-29","Jorge Mendez",692640,"Colorado Rockies",115,"COL","National League",NA,"Major League Baseball","Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded C Jorge Mendez to Colorado Rockies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,0.556
2024,"2024-06-29",NA,NA,"Philadelphia Phillies",143,"PHI","National League",NA,"Major League Baseball","Colorado Rockies",115,"COL","National League",NA,"Major League Baseball","Trade","Philadelphia Phillies traded C Jorge Mendez to Colorado Rockies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.364
2024,"2024-06-30",NA,NA,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Colorado Rockies",115,"COL","National League",NA,"Major League Baseball","Trade","New York Mets traded C Andriel Lantigua to Colorado Rockies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,0.364
2024,"2024-06-30","Yerry Rodríguez",666720,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RHP Yerry Rodríguez to Toronto Blue Jays for RHP Josh Mollerus.",-0.7119,"Yerry Rodríguez",26,0,"P",8.7231,0.1701,0,7.9024,0.549,0.556
2024,"2024-06-30","Josh Mollerus",802979,"Texas Rangers",140,"TEX","American League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Texas Rangers traded RHP Yerry Rodríguez to Toronto Blue Jays for RHP Josh Mollerus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556,0.549
2024,"2024-06-30","Andriel Lantigua",800082,"Colorado Rockies",115,"COL","National League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Mets traded C Andriel Lantigua to Colorado Rockies for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,0.463
2024,"2024-07-03","Gregory Barrios",699126,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded SS Gregory Barrios to Tampa Bay Rays for RHP Aaron Civale.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.568
2024,"2024-07-03","Aaron Civale",650644,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Milwaukee Brewers traded SS Gregory Barrios to Tampa Bay Rays for RHP Aaron Civale.",0.901,"Aaron Civale",29,0,"P",4.3602,2.5681,0,3.4578,0.568,0.611
2024,"2024-07-05",NA,NA,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Spencer Howard to Cleveland Guardians for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488,0.469
2024,"2024-07-05","Spencer Howard",675921,"Cleveland Guardians",114,"CLE","American League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","San Francisco Giants traded RHP Spencer Howard to Cleveland Guardians for cash.",-0.0709,"Spencer Howard",27,0,"P",6.2069,-0.0936,0,10.8,0.469,0.488
2024,"2024-07-06","Trey Wingenter",622259,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Trade","Detroit Tigers traded RHP Trey Wingenter to Boston Red Sox.",-0.109,"Trey Wingenter",30,0,"P",9.72,0.0629,0,5.8235,0.481,0.481
2024,"2024-07-07",NA,NA,"Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded LHP Matt Gage to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617,0.463
2024,"2024-07-07","Matt Gage",657424,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded LHP Matt Gage to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,0.617
2024,"2024-07-07","Alex Young",622065,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LHP Alex Young to San Francisco Giants for LF Austin Slater and cash.",8e-04,"Alex Young",30,0,"P",2.8723,0.088,0,3.8571,0.488,0.506
2024,"2024-07-07","Austin Slater",596103,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LHP Alex Young to San Francisco Giants for LF Austin Slater and cash.",-0.1702,"Austin Slater",31,0.209,"OF",NA,0.6668,0.2703,NA,0.506,0.488
2024,"2024-07-07",NA,NA,"Cincinnati Reds",113,"CIN","National League",NA,"Major League Baseball","San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Trade","Cincinnati Reds traded LHP Alex Young to San Francisco Giants for LF Austin Slater and cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506,0.488
2024,"2024-07-08","CJ Weins",694291,"Detroit Tigers",116,"DET","American League",NA,"Major League Baseball","Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Trade","Boston Red Sox traded RHP CJ Weins to Detroit Tigers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,0.481
2024,"2024-07-09","Phil Maton",664208,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded RHP Phil Maton to New York Mets for cash.",0.1069,"Phil Maton",31,0,"P",3.6563,0.6112,0,3,0.463,0.611
2024,"2024-07-09",NA,NA,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded RHP Phil Maton to New York Mets for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.463
2024,"2024-07-11",NA,NA,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Trade","Kansas City Royals traded RHP Colin Selby to Baltimore Orioles for cash.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346,0.623
2024,"2024-07-11","Colin Selby",681882,"Baltimore Orioles",110,"BAL","American League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals traded RHP Colin Selby to Baltimore Orioles for cash.",0.0396,"Colin Selby",26,0,"P",2.5714,-0.0292,0,9,0.623,0.346
2024,"2024-07-14","Cayden Wallace",691024,"Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Washington Nationals traded RHP Hunter Harvey to Kansas City Royals for 3B Cayden Wallace and Future Considerations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438,0.346
2024,"2024-07-14",NA,NA,"Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Washington Nationals traded RHP Hunter Harvey to Kansas City Royals for 3B Cayden Wallace and Future Considerations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438,0.346
2024,"2024-07-14","Hunter Harvey",640451,"Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Washington Nationals",120,"WSH","National League",NA,"Major League Baseball","Trade","Washington Nationals traded RHP Hunter Harvey to Kansas City Royals for 3B Cayden Wallace and Future Considerations.",0.6855,"Hunter Harvey",29,0,"P",4.4408,1.3055,0,2.8187,0.346,0.438
2024,"2024-07-15","Rylan Bannon",676625,"Minnesota Twins",142,"MIN","American League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Mets traded 3B Rylan Bannon to Minnesota Twins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,0.463
2024,"2024-07-16","Jesus Tinoco",622786,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Kansas City Royals",118,"KC","American League",NA,"Major League Baseball","Trade","Kansas City Royals traded RHP Jesus Tinoco to Chicago Cubs.",0.6833,"Jesus Tinoco",29,0,"P",3.3197,0.0196,0,2.1774,0.512,0.346
2024,"2024-07-21","TJ Shook",669298,"New York Mets",121,"NYM","National League",NA,"Major League Baseball","Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","Trade","New York Mets traded LHP Tyler Jay to Milwaukee Brewers for RHP TJ Shook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463,0.568
2024,"2024-07-21","Tyler Jay",664079,"Milwaukee Brewers",158,"MIL","National League",NA,"Major League Baseball","New York Mets",121,"NYM","National League",NA,"Major League Baseball","Trade","New York Mets traded LHP Tyler Jay to Milwaukee Brewers for RHP TJ Shook.",0.0052,"Tyler Jay",30,0,"P",4.6957,NA,NA,NA,0.568,0.463
2024,"2024-07-22","Mike Baumann",657508,"San Francisco Giants",137,"SF","National League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Seattle Mariners traded RHP Mike Baumann to San Francisco Giants.",-0.4085,"Mike Baumann",28,0,"P",5.5543,0.0576,0,3.7577,0.488,0.543
2024,"2024-07-25","Gilberto Celestino",665482,"Chicago Cubs",112,"CHC","National League",NA,"Major League Baseball","Pittsburgh Pirates",134,"PIT","National League",NA,"Major League Baseball","Trade","Pittsburgh Pirates traded CF Gilberto Celestino to Chicago Cubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.512,0.469
2024,"2024-07-25","Deyvison De Los Santos",691277,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Miami Marlins traded LHP A.J. Puk to Arizona Diamondbacks for 3B Deyvison De Los Santos and SS Andrew Pintar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.519
2024,"2024-07-25","Andrew Pintar",801464,"Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Trade","Miami Marlins traded LHP A.J. Puk to Arizona Diamondbacks for 3B Deyvison De Los Santos and SS Andrew Pintar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,0.519
2024,"2024-07-25","A.J. Puk",640462,"Arizona Diamondbacks",109,"AZ","National League",NA,"Major League Baseball","Miami Marlins",146,"MIA","National League",NA,"Major League Baseball","Trade","Miami Marlins traded LHP A.J. Puk to Arizona Diamondbacks for 3B Deyvison De Los Santos and SS Andrew Pintar.",1.7042,"A.J. Puk",29,0,"P",3.1542,0.9262,0,3.9706,0.519,0.519
2024,"2024-07-26","James Paxton",572020,"Boston Red Sox",111,"BOS","American League",NA,"Major League Baseball","Los Angeles Dodgers",119,"LAD","National League",NA,"Major League Baseball","Trade","Los Angeles Dodgers traded LHP James Paxton to Boston Red Sox for SS Moises Bolivar.",0.7889,"James Paxton",35,0,"P",4.3953,1.0223,0,4.5,0.481,0.617
2024,"2024-07-26","Jonatan Clase",682729,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded RHP Yimi García to Seattle Mariners for OF Jonatan Clase and C Jacob Sharp.",0.0729,"Jonatan Clase",22,0.2459,"OF",NA,NA,NA,NA,0.549,0.543
2024,"2024-07-26","Yimi García",554340,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded RHP Yimi García to Seattle Mariners for OF Jonatan Clase and C Jacob Sharp.",0.4039,"Yimi García",33,0,"P",3.4615,1.018,0,4.0909,0.543,0.549
2024,"2024-07-26","Randy Arozarena",668227,"Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Randy Arozarena to Seattle Mariners for RHP Brody Hopkins, OF Aidan Smith and Player To Be Named Later.",1.9725,"Randy Arozarena",29,0.2186,"OF",NA,3.1265,0.2541,NA,0.543,0.611
2024,"2024-07-26","Brody Hopkins",811315,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Randy Arozarena to Seattle Mariners for RHP Brody Hopkins, OF Aidan Smith and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.543
2024,"2024-07-26","Jacob Sharp",814435,"Toronto Blue Jays",141,"TOR","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Toronto Blue Jays traded RHP Yimi García to Seattle Mariners for OF Jonatan Clase and C Jacob Sharp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549,0.543
2024,"2024-07-26","Aidan Smith",806223,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Randy Arozarena to Seattle Mariners for RHP Brody Hopkins, OF Aidan Smith and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.543
2024,"2024-07-26",NA,NA,"Tampa Bay Rays",139,"TB","American League",NA,"Major League Baseball","Seattle Mariners",136,"SEA","American League",NA,"Major League Baseball","Trade","Tampa Bay Rays traded CF Randy Arozarena to Seattle Mariners for RHP Brody Hopkins, OF Aidan Smith and Player To Be Named Later.",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.543
